Transcript stable ID version,Gene stable ID version,Gene name,Gene type,Gene description
ENST00000609694.5,ENSG00000227039.6,ITGB2-AS1,lncRNA,ITGB2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44304]
ENST00000609592.1,ENSG00000227039.6,ITGB2-AS1,lncRNA,ITGB2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44304]
ENST00000610063.5,ENSG00000227039.6,ITGB2-AS1,lncRNA,ITGB2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44304]
ENST00000608043.5,ENSG00000227039.6,ITGB2-AS1,lncRNA,ITGB2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44304]
ENST00000429132.1,ENSG00000227039.6,ITGB2-AS1,lncRNA,ITGB2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44304]
ENST00000609461.1,ENSG00000273027.1,,lncRNA,"novel transcript, sense intronic to ITGB2"
ENST00000615847.2,ENSG00000183250.12,LINC01547,lncRNA,long intergenic non-protein coding RNA 1547 [Source:HGNC Symbol;Acc:HGNC:15707]
ENST00000397841.5,ENSG00000183250.12,LINC01547,lncRNA,long intergenic non-protein coding RNA 1547 [Source:HGNC Symbol;Acc:HGNC:15707]
ENST00000660377.1,ENSG00000183250.12,LINC01547,lncRNA,long intergenic non-protein coding RNA 1547 [Source:HGNC Symbol;Acc:HGNC:15707]
ENST00000657006.1,ENSG00000183250.12,LINC01547,lncRNA,long intergenic non-protein coding RNA 1547 [Source:HGNC Symbol;Acc:HGNC:15707]
ENST00000658179.1,ENSG00000183250.12,LINC01547,lncRNA,long intergenic non-protein coding RNA 1547 [Source:HGNC Symbol;Acc:HGNC:15707]
ENST00000667826.1,ENSG00000183250.12,LINC01547,lncRNA,long intergenic non-protein coding RNA 1547 [Source:HGNC Symbol;Acc:HGNC:15707]
ENST00000663249.1,ENSG00000183250.12,LINC01547,lncRNA,long intergenic non-protein coding RNA 1547 [Source:HGNC Symbol;Acc:HGNC:15707]
ENST00000654166.1,ENSG00000183250.12,LINC01547,lncRNA,long intergenic non-protein coding RNA 1547 [Source:HGNC Symbol;Acc:HGNC:15707]
ENST00000330551.3,ENSG00000183250.12,LINC01547,lncRNA,long intergenic non-protein coding RNA 1547 [Source:HGNC Symbol;Acc:HGNC:15707]
ENST00000664358.1,ENSG00000183250.12,LINC01547,lncRNA,long intergenic non-protein coding RNA 1547 [Source:HGNC Symbol;Acc:HGNC:15707]
ENST00000609953.1,ENSG00000272825.1,,lncRNA,novel transcript
ENST00000397826.7,ENSG00000160256.13,FAM207A,protein_coding,family with sequence similarity 207 member A [Source:HGNC Symbol;Acc:HGNC:15811]
ENST00000458015.1,ENSG00000160256.13,FAM207A,protein_coding,family with sequence similarity 207 member A [Source:HGNC Symbol;Acc:HGNC:15811]
ENST00000291634.11,ENSG00000160256.13,FAM207A,protein_coding,family with sequence similarity 207 member A [Source:HGNC Symbol;Acc:HGNC:15811]
ENST00000479127.5,ENSG00000160256.13,FAM207A,protein_coding,family with sequence similarity 207 member A [Source:HGNC Symbol;Acc:HGNC:15811]
ENST00000485207.1,ENSG00000160256.13,FAM207A,protein_coding,family with sequence similarity 207 member A [Source:HGNC Symbol;Acc:HGNC:15811]
ENST00000616815.1,ENSG00000276529.1,,lncRNA,novel transcript
ENST00000439088.1,ENSG00000234880.1,LINC00163,lncRNA,long intergenic non-protein coding RNA 163 [Source:HGNC Symbol;Acc:HGNC:33165]
ENST00000434081.1,ENSG00000234880.1,LINC00163,lncRNA,long intergenic non-protein coding RNA 163 [Source:HGNC Symbol;Acc:HGNC:33165]
ENST00000569966.1,ENSG00000261706.1,LINC00165,lncRNA,long intergenic non-protein coding RNA 165 [Source:HGNC Symbol;Acc:HGNC:33166]
ENST00000615826.1,ENSG00000275874.1,PICSAR,lncRNA,P38 inhibited cutaneous squamous cell carcinoma associated lincRNA [Source:HGNC Symbol;Acc:HGNC:19725]
ENST00000599569.2,ENSG00000235374.2,SSR4P1,transcribed_processed_pseudogene,signal sequence receptor subunit 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23131]
ENST00000429427.1,ENSG00000235374.2,SSR4P1,transcribed_processed_pseudogene,signal sequence receptor subunit 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23131]
ENST00000415143.1,ENSG00000235374.2,SSR4P1,transcribed_processed_pseudogene,signal sequence receptor subunit 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23131]
ENST00000596207.2,ENSG00000267857.2,,lncRNA,novel transcript
ENST00000660971.1,ENSG00000182586.9,LINC00334,lncRNA,long intergenic non-protein coding RNA 334 [Source:HGNC Symbol;Acc:HGNC:16425]
ENST00000584169.5,ENSG00000182586.9,LINC00334,lncRNA,long intergenic non-protein coding RNA 334 [Source:HGNC Symbol;Acc:HGNC:16425]
ENST00000638500.1,ENSG00000182586.9,LINC00334,lncRNA,long intergenic non-protein coding RNA 334 [Source:HGNC Symbol;Acc:HGNC:16425]
ENST00000328344.2,ENSG00000182586.9,LINC00334,lncRNA,long intergenic non-protein coding RNA 334 [Source:HGNC Symbol;Acc:HGNC:16425]
ENST00000670852.1,ENSG00000182586.9,LINC00334,lncRNA,long intergenic non-protein coding RNA 334 [Source:HGNC Symbol;Acc:HGNC:16425]
ENST00000670960.1,ENSG00000182586.9,LINC00334,lncRNA,long intergenic non-protein coding RNA 334 [Source:HGNC Symbol;Acc:HGNC:16425]
ENST00000665973.1,ENSG00000182586.9,LINC00334,lncRNA,long intergenic non-protein coding RNA 334 [Source:HGNC Symbol;Acc:HGNC:16425]
ENST00000471540.5,ENSG00000186866.17,POFUT2,protein_coding,protein O-fucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14683]
ENST00000331343.11,ENSG00000186866.17,POFUT2,protein_coding,protein O-fucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14683]
ENST00000334538.13,ENSG00000186866.17,POFUT2,protein_coding,protein O-fucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14683]
ENST00000612472.4,ENSG00000186866.17,POFUT2,protein_coding,protein O-fucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14683]
ENST00000349485.10,ENSG00000186866.17,POFUT2,protein_coding,protein O-fucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14683]
ENST00000615172.4,ENSG00000186866.17,POFUT2,protein_coding,protein O-fucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14683]
ENST00000485190.1,ENSG00000186866.17,POFUT2,protein_coding,protein O-fucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14683]
ENST00000460932.1,ENSG00000186866.17,POFUT2,protein_coding,protein O-fucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14683]
ENST00000463917.1,ENSG00000186866.17,POFUT2,protein_coding,protein O-fucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14683]
ENST00000451615.1,ENSG00000186866.17,POFUT2,protein_coding,protein O-fucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14683]
ENST00000493524.5,ENSG00000186866.17,POFUT2,protein_coding,protein O-fucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14683]
ENST00000468360.5,ENSG00000186866.17,POFUT2,protein_coding,protein O-fucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14683]
ENST00000493811.1,ENSG00000186866.17,POFUT2,protein_coding,protein O-fucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14683]
ENST00000476653.1,ENSG00000186866.17,POFUT2,protein_coding,protein O-fucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14683]
ENST00000400362.3,ENSG00000223768.2,LINC00205,lncRNA,long intergenic non-protein coding RNA 205 [Source:HGNC Symbol;Acc:HGNC:16420]
ENST00000454115.6,ENSG00000223768.2,LINC00205,lncRNA,long intergenic non-protein coding RNA 205 [Source:HGNC Symbol;Acc:HGNC:16420]
ENST00000647108.1,ENSG00000223768.2,LINC00205,lncRNA,long intergenic non-protein coding RNA 205 [Source:HGNC Symbol;Acc:HGNC:16420]
ENST00000433465.2,ENSG00000223768.2,LINC00205,lncRNA,long intergenic non-protein coding RNA 205 [Source:HGNC Symbol;Acc:HGNC:16420]
ENST00000652705.1,ENSG00000286262.1,,lncRNA,novel transcript
ENST00000441947.1,ENSG00000184274.3,LINC00315,lncRNA,long intergenic non-protein coding RNA 315 [Source:HGNC Symbol;Acc:HGNC:16621]
ENST00000445242.1,ENSG00000229382.1,,lncRNA,novel transcript
ENST00000416722.1,ENSG00000237664.1,LINC00316,lncRNA,long intergenic non-protein coding RNA 316 [Source:HGNC Symbol;Acc:HGNC:19723]
ENST00000617854.1,ENSG00000275139.1,,lncRNA,"novel transcript, antisense to PCBP3"
ENST00000380008.2,ENSG00000205424.2,PCBP3-AS1,lncRNA,PCBP3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40426]
ENST00000658513.1,ENSG00000286886.1,,lncRNA,"novel transcript, antisense to PCBP3"
ENST00000618749.1,ENSG00000276633.1,,lncRNA,novel transcript
ENST00000626237.1,ENSG00000280604.1,,lncRNA,PCBP3 overlapping transcript 1
ENST00000621707.1,ENSG00000274248.1,,lncRNA,novel transcript
ENST00000465077.5,ENSG00000183570.17,PCBP3,protein_coding,poly(rC) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:8651]
ENST00000400314.5,ENSG00000183570.17,PCBP3,protein_coding,poly(rC) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:8651]
ENST00000472191.1,ENSG00000183570.17,PCBP3,protein_coding,poly(rC) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:8651]
ENST00000681687.1,ENSG00000183570.17,PCBP3,protein_coding,poly(rC) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:8651]
ENST00000594149.5,ENSG00000183570.17,PCBP3,protein_coding,poly(rC) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:8651]
ENST00000628776.2,ENSG00000183570.17,PCBP3,protein_coding,poly(rC) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:8651]
ENST00000593338.1,ENSG00000183570.17,PCBP3,protein_coding,poly(rC) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:8651]
ENST00000609985.1,ENSG00000183570.17,PCBP3,protein_coding,poly(rC) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:8651]
ENST00000594320.1,ENSG00000183570.17,PCBP3,protein_coding,poly(rC) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:8651]
ENST00000610200.1,ENSG00000183570.17,PCBP3,protein_coding,poly(rC) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:8651]
ENST00000423045.2,ENSG00000183570.17,PCBP3,protein_coding,poly(rC) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:8651]
ENST00000400310.5,ENSG00000183570.17,PCBP3,protein_coding,poly(rC) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:8651]
ENST00000400308.5,ENSG00000183570.17,PCBP3,protein_coding,poly(rC) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:8651]
ENST00000400309.5,ENSG00000183570.17,PCBP3,protein_coding,poly(rC) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:8651]
ENST00000449640.5,ENSG00000183570.17,PCBP3,protein_coding,poly(rC) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:8651]
ENST00000481302.1,ENSG00000183570.17,PCBP3,protein_coding,poly(rC) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:8651]
ENST00000498121.1,ENSG00000183570.17,PCBP3,protein_coding,poly(rC) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:8651]
ENST00000549265.1,ENSG00000183570.17,PCBP3,protein_coding,poly(rC) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:8651]
ENST00000400305.5,ENSG00000183570.17,PCBP3,protein_coding,poly(rC) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:8651]
ENST00000400304.1,ENSG00000183570.17,PCBP3,protein_coding,poly(rC) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:8651]
ENST00000468429.5,ENSG00000183570.17,PCBP3,protein_coding,poly(rC) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:8651]
ENST00000475402.1,ENSG00000183570.17,PCBP3,protein_coding,poly(rC) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:8651]
ENST00000679263.1,ENSG00000184012.14,TMPRSS2,protein_coding,transmembrane serine protease 2 [Source:HGNC Symbol;Acc:HGNC:11876]
ENST00000679181.1,ENSG00000184012.14,TMPRSS2,protein_coding,transmembrane serine protease 2 [Source:HGNC Symbol;Acc:HGNC:11876]
ENST00000676973.1,ENSG00000184012.14,TMPRSS2,protein_coding,transmembrane serine protease 2 [Source:HGNC Symbol;Acc:HGNC:11876]
ENST00000679054.1,ENSG00000184012.14,TMPRSS2,protein_coding,transmembrane serine protease 2 [Source:HGNC Symbol;Acc:HGNC:11876]
ENST00000678348.1,ENSG00000184012.14,TMPRSS2,protein_coding,transmembrane serine protease 2 [Source:HGNC Symbol;Acc:HGNC:11876]
ENST00000332149.10,ENSG00000184012.14,TMPRSS2,protein_coding,transmembrane serine protease 2 [Source:HGNC Symbol;Acc:HGNC:11876]
ENST00000679016.1,ENSG00000184012.14,TMPRSS2,protein_coding,transmembrane serine protease 2 [Source:HGNC Symbol;Acc:HGNC:11876]
ENST00000678743.1,ENSG00000184012.14,TMPRSS2,protein_coding,transmembrane serine protease 2 [Source:HGNC Symbol;Acc:HGNC:11876]
ENST00000677680.1,ENSG00000184012.14,TMPRSS2,protein_coding,transmembrane serine protease 2 [Source:HGNC Symbol;Acc:HGNC:11876]
ENST00000678171.1,ENSG00000184012.14,TMPRSS2,protein_coding,transmembrane serine protease 2 [Source:HGNC Symbol;Acc:HGNC:11876]
ENST00000678959.1,ENSG00000184012.14,TMPRSS2,protein_coding,transmembrane serine protease 2 [Source:HGNC Symbol;Acc:HGNC:11876]
ENST00000398585.7,ENSG00000184012.14,TMPRSS2,protein_coding,transmembrane serine protease 2 [Source:HGNC Symbol;Acc:HGNC:11876]
ENST00000458356.6,ENSG00000184012.14,TMPRSS2,protein_coding,transmembrane serine protease 2 [Source:HGNC Symbol;Acc:HGNC:11876]
ENST00000678617.1,ENSG00000184012.14,TMPRSS2,protein_coding,transmembrane serine protease 2 [Source:HGNC Symbol;Acc:HGNC:11876]
ENST00000424093.6,ENSG00000184012.14,TMPRSS2,protein_coding,transmembrane serine protease 2 [Source:HGNC Symbol;Acc:HGNC:11876]
ENST00000454499.6,ENSG00000184012.14,TMPRSS2,protein_coding,transmembrane serine protease 2 [Source:HGNC Symbol;Acc:HGNC:11876]
ENST00000469395.1,ENSG00000184012.14,TMPRSS2,protein_coding,transmembrane serine protease 2 [Source:HGNC Symbol;Acc:HGNC:11876]
ENST00000463138.1,ENSG00000184012.14,TMPRSS2,protein_coding,transmembrane serine protease 2 [Source:HGNC Symbol;Acc:HGNC:11876]
ENST00000455813.1,ENSG00000184012.14,TMPRSS2,protein_coding,transmembrane serine protease 2 [Source:HGNC Symbol;Acc:HGNC:11876]
ENST00000489201.1,ENSG00000184012.14,TMPRSS2,protein_coding,transmembrane serine protease 2 [Source:HGNC Symbol;Acc:HGNC:11876]
ENST00000679911.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000680347.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000681867.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000681415.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000680182.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000679464.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000486275.2,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000681191.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000679445.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000681857.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000468506.5,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000398600.6,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000679626.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000413778.6,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000419044.6,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000455164.6,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000681849.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000679705.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000424365.6,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000681266.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000417963.6,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000484465.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000680942.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000288383.11,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000681944.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000681382.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000679386.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000441677.6,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000398598.8,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000681896.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000680629.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000679528.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000467510.2,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000680760.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000680176.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000680776.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000681607.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000478268.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000680536.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000679408.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000681039.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000681671.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000679543.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000680364.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000619682.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000680637.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000491110.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000680980.1,ENSG00000157601.15,MX1,protein_coding,MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]
ENST00000436410.5,ENSG00000183486.14,MX2,protein_coding,MX dynamin like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:7533]
ENST00000435611.6,ENSG00000183486.14,MX2,protein_coding,MX dynamin like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:7533]
ENST00000494252.1,ENSG00000183486.14,MX2,protein_coding,MX dynamin like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:7533]
ENST00000330714.8,ENSG00000183486.14,MX2,protein_coding,MX dynamin like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:7533]
ENST00000495892.1,ENSG00000183486.14,MX2,protein_coding,MX dynamin like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:7533]
ENST00000418103.2,ENSG00000183486.14,MX2,protein_coding,MX dynamin like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:7533]
ENST00000416447.1,ENSG00000183486.14,MX2,protein_coding,MX dynamin like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:7533]
ENST00000680862.1,ENSG00000183486.14,MX2,protein_coding,MX dynamin like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:7533]
ENST00000493753.2,ENSG00000183486.14,MX2,protein_coding,MX dynamin like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:7533]
ENST00000680539.1,ENSG00000183486.14,MX2,protein_coding,MX dynamin like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:7533]
ENST00000482953.5,ENSG00000183486.14,MX2,protein_coding,MX dynamin like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:7533]
ENST00000496774.5,ENSG00000183486.14,MX2,protein_coding,MX dynamin like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:7533]
ENST00000481838.5,ENSG00000183486.14,MX2,protein_coding,MX dynamin like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:7533]
ENST00000474368.1,ENSG00000183486.14,MX2,protein_coding,MX dynamin like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:7533]
ENST00000681171.1,ENSG00000183486.14,MX2,protein_coding,MX dynamin like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:7533]
ENST00000681460.1,ENSG00000183486.14,MX2,protein_coding,MX dynamin like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:7533]
ENST00000398632.3,ENSG00000183486.14,MX2,protein_coding,MX dynamin like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:7533]
ENST00000680215.1,ENSG00000183486.14,MX2,protein_coding,MX dynamin like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:7533]
ENST00000380671.6,ENSG00000157578.14,LCA5L,protein_coding,lebercilin LCA5 like [Source:HGNC Symbol;Acc:HGNC:1255]
ENST00000288350.8,ENSG00000157578.14,LCA5L,protein_coding,lebercilin LCA5 like [Source:HGNC Symbol;Acc:HGNC:1255]
ENST00000358268.6,ENSG00000157578.14,LCA5L,protein_coding,lebercilin LCA5 like [Source:HGNC Symbol;Acc:HGNC:1255]
